"product_id";"product_uuid";"listing_id";"market";"price";"sku";"grade_code";"grade";"category";"brand";"model";"storage";"buybox_price";"is_buybox";"status"
"20124";"e0783fe7-f13b-4def-9a61-a5a3ba221436";"985331";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"1307.00";"False";"Online"
"20124";"e0783fe7-f13b-4def-9a61-a5a3ba221436";"985330";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"1258.00";"False";"Online"
"20124";"e0783fe7-f13b-4def-9a61-a5a3ba221436";"985329";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"140.00";"False";"Online"
"20122";"de77921d-488d-4fcf-ae49-4f505c535097";"985328";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"100.00";"True";"Online"
"20122";"de77921d-488d-4fcf-ae49-4f505c535097";"985327";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"491.00";"False";"Online"
"20122";"de77921d-488d-4fcf-ae49-4f505c535097";"985326";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"515.00";"False";"Online"
"20119";"e0dbb5d3-3eb9-4a0d-b6ef-51117a4f2184";"985325";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"537.00";"False";"Online"
"20119";"e0dbb5d3-3eb9-4a0d-b6ef-51117a4f2184";"985324";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"100.00";"True";"Online"
"20119";"e0dbb5d3-3eb9-4a0d-b6ef-51117a4f2184";"985323";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"473.00";"False";"Online"
"20118";"df800b97-81ed-419c-b635-6468e636a094";"985322";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"547.00";"False";"Online"
"20118";"df800b97-81ed-419c-b635-6468e636a094";"985321";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"100.00";"True";"Online"
"20118";"df800b97-81ed-419c-b635-6468e636a094";"985320";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"500.00";"False";"Online"
"20117";"de53341f-fc97-416b-abdf-398c178ab2a1";"985319";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"4096";"685.00";"False";"Online"
"20117";"de53341f-fc97-416b-abdf-398c178ab2a1";"985318";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"4096";"100.00";"True";"Online"
"20117";"de53341f-fc97-416b-abdf-398c178ab2a1";"985317";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"4096";"707.00";"False";"Online"
"20112";"e0cdd109-abf5-4493-9513-dc47b4be4e1a";"985316";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8000";"1908.00";"False";"Online"
"20112";"e0cdd109-abf5-4493-9513-dc47b4be4e1a";"985315";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8000";"140.00";"False";"Online"
"20112";"e0cdd109-abf5-4493-9513-dc47b4be4e1a";"985314";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8000";"2007.00";"False";"Online"
"20107";"df471bbf-c48f-49b3-aae9-0cfb3ec4bd57";"985313";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"842.00";"False";"Online"
"20107";"df471bbf-c48f-49b3-aae9-0cfb3ec4bd57";"985312";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"839.00";"False";"Online"
"20107";"df471bbf-c48f-49b3-aae9-0cfb3ec4bd57";"985311";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"650.00";"False";"Online"
"20105";"df41db2c-b6ad-41c0-884a-13397d61cff5";"985310";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"4096";"697.00";"False";"Online"
"20105";"df41db2c-b6ad-41c0-884a-13397d61cff5";"985309";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"4096";"709.00";"False";"Online"
"20105";"df41db2c-b6ad-41c0-884a-13397d61cff5";"985308";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"4096";"300.00";"False";"Online"
"20103";"de132ee8-0e08-4e02-97cd-fbb6c2d41f2c";"985307";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1000";"877.00";"False";"Online"
"20103";"de132ee8-0e08-4e02-97cd-fbb6c2d41f2c";"985306";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1000";"825.00";"False";"Online"
"20103";"de132ee8-0e08-4e02-97cd-fbb6c2d41f2c";"985305";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1000";"140.00";"False";"Online"
"20101";"de10c2a1-4a8b-4ab2-a32d-bc586a01db57";"985304";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"100.00";"True";"Online"
"20101";"de10c2a1-4a8b-4ab2-a32d-bc586a01db57";"985303";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"490.00";"False";"Online"
"20101";"de10c2a1-4a8b-4ab2-a32d-bc586a01db57";"985302";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"506.00";"False";"Online"
"20100";"df1e7794-7d5c-4b38-acec-62e509fbbd59";"985301";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"256";"361.00";"False";"Online"
"20100";"df1e7794-7d5c-4b38-acec-62e509fbbd59";"985300";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"256";"120.00";"False";"Online"
"20100";"df1e7794-7d5c-4b38-acec-62e509fbbd59";"985299";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"256";"331.00";"False";"Online"
"20099";"dfef2a9a-89de-4801-93c1-ed30bfc8b371";"985298";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"100.00";"True";"Online"
"20099";"dfef2a9a-89de-4801-93c1-ed30bfc8b371";"985297";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"425.00";"False";"Online"
"20099";"dfef2a9a-89de-4801-93c1-ed30bfc8b371";"985296";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"417.00";"False";"Online"
"20096";"dd6cc042-8648-4a8c-ab0f-623f8df7f78d";"985295";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"100.00";"True";"Online"
"20096";"dd6cc042-8648-4a8c-ab0f-623f8df7f78d";"985294";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"467.00";"False";"Online"
"20096";"dd6cc042-8648-4a8c-ab0f-623f8df7f78d";"985293";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"520.00";"False";"Online"
"20092";"dfc8a7b8-7100-4a8e-a41a-735a2b944b55";"985292";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"467.00";"False";"Online"
"20092";"dfc8a7b8-7100-4a8e-a41a-735a2b944b55";"985291";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"100.00";"True";"Online"
"20092";"dfc8a7b8-7100-4a8e-a41a-735a2b944b55";"985290";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"520.00";"False";"Online"
"20089";"dfbc7a89-3017-4ebc-a68a-f394c511c5a9";"985289";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"382.00";"False";"Online"
"20089";"dfbc7a89-3017-4ebc-a68a-f394c511c5a9";"985288";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"390.00";"False";"Online"
"20089";"dfbc7a89-3017-4ebc-a68a-f394c511c5a9";"985287";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"250.00";"False";"Online"
"20088";"deeb5f13-72b2-4dd6-8184-e99c68e8a331";"985286";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"486.00";"False";"Online"
"20088";"deeb5f13-72b2-4dd6-8184-e99c68e8a331";"985285";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"100.00";"True";"Online"
"20088";"deeb5f13-72b2-4dd6-8184-e99c68e8a331";"985284";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"497.00";"False";"Online"
"20087";"dfb43bc4-ea71-4c8d-bac9-22d433ca1dc4";"985283";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8192";"821.00";"False";"Online"
"20087";"dfb43bc4-ea71-4c8d-bac9-22d433ca1dc4";"985282";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8192";"100.00";"True";"Online"
"20087";"dfb43bc4-ea71-4c8d-bac9-22d433ca1dc4";"985281";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8192";"797.00";"False";"Online"
"20085";"dee38a26-8ea3-40fb-adf9-6e80a4968d33";"985280";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8000";"1109.00";"False";"Online"
"20085";"dee38a26-8ea3-40fb-adf9-6e80a4968d33";"985279";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8000";"500.00";"False";"Online"
"20085";"dee38a26-8ea3-40fb-adf9-6e80a4968d33";"985278";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8000";"1158.00";"False";"Online"
"20084";"dd007bb1-f9e2-438c-ad55-55f98f058930";"985277";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"486.00";"False";"Online"
"20084";"dd007bb1-f9e2-438c-ad55-55f98f058930";"985276";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"466.00";"False";"Online"
"20084";"dd007bb1-f9e2-438c-ad55-55f98f058930";"985275";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"100.00";"True";"Online"
"20083";"ded1ddb2-f397-4f13-869b-cc6dc7ce15fa";"985274";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"565.00";"False";"Online"
"20083";"ded1ddb2-f397-4f13-869b-cc6dc7ce15fa";"985273";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"717.00";"False";"Online"
"20083";"ded1ddb2-f397-4f13-869b-cc6dc7ce15fa";"985272";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"300.00";"False";"Online"
"20082";"ddb2adc6-2bd0-4a5b-8c6e-49f5e5cb952c";"985271";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"587.00";"False";"Online"
"20082";"ddb2adc6-2bd0-4a5b-8c6e-49f5e5cb952c";"985270";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"100.00";"True";"Online"
"20082";"ddb2adc6-2bd0-4a5b-8c6e-49f5e5cb952c";"985269";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"556.00";"False";"Online"
"20081";"dce784ee-f662-4583-969d-0ba925a81661";"985268";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"310.00";"False";"Online"
"20081";"dce784ee-f662-4583-969d-0ba925a81661";"985267";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"100.00";"True";"Online"
"20081";"dce784ee-f662-4583-969d-0ba925a81661";"985266";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"330.00";"False";"Online"
"20079";"ddad541b-1604-4c1d-8243-7a0547420b93";"985265";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"434.00";"False";"Online"
"20079";"ddad541b-1604-4c1d-8243-7a0547420b93";"985264";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"100.00";"True";"Online"
"20079";"ddad541b-1604-4c1d-8243-7a0547420b93";"985263";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"420.00";"False";"Online"
"20078";"debe1f0b-df7f-48b4-95d5-9faf01c4b4cc";"985262";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"461.00";"False";"Online"
"20078";"debe1f0b-df7f-48b4-95d5-9faf01c4b4cc";"985261";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"300.00";"False";"Online"
"20078";"debe1f0b-df7f-48b4-95d5-9faf01c4b4cc";"985260";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"497.00";"False";"Online"
"20077";"dce12cb7-2f29-4a76-a3f5-327fa3d811e8";"985259";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"301.00";"False";"Online"
"20077";"dce12cb7-2f29-4a76-a3f5-327fa3d811e8";"985258";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"508.00";"False";"Online"
"20077";"dce12cb7-2f29-4a76-a3f5-327fa3d811e8";"985257";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"481.00";"False";"Online"
"20073";"deb088ea-d3ed-44ab-bd06-b98d11983677";"985256";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"497.00";"False";"Online"
"20073";"deb088ea-d3ed-44ab-bd06-b98d11983677";"985255";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"120.00";"False";"Online"
"20073";"deb088ea-d3ed-44ab-bd06-b98d11983677";"985254";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"507.00";"False";"Online"
"20070";"deaa2bef-7728-41e8-a2c6-7b8e4bea2949";"985253";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"4096";"665.00";"False";"Online"
"20070";"deaa2bef-7728-41e8-a2c6-7b8e4bea2949";"985252";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"4096";"679.00";"False";"Online"
"20070";"deaa2bef-7728-41e8-a2c6-7b8e4bea2949";"985251";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"4096";"100.00";"True";"Online"
"20069";"dc97dd66-6cdf-49c3-b42b-d8df21b2ea0e";"985250";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"4096";"586.00";"False";"Online"
"20069";"dc97dd66-6cdf-49c3-b42b-d8df21b2ea0e";"985249";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"4096";"100.00";"True";"Online"
"20069";"dc97dd66-6cdf-49c3-b42b-d8df21b2ea0e";"985248";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"4096";"596.00";"False";"Online"
"20068";"de9e6bd7-fe03-4acf-9e46-e073af432671";"985247";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"506.00";"False";"Online"
"20068";"de9e6bd7-fe03-4acf-9e46-e073af432671";"985246";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"100.00";"True";"Online"
"20068";"de9e6bd7-fe03-4acf-9e46-e073af432671";"985245";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"490.00";"False";"Online"
"20067";"db3d7c70-345a-4334-8eb8-c6f658f1eb34";"985244";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8000";"140.00";"False";"Online"
"20067";"db3d7c70-345a-4334-8eb8-c6f658f1eb34";"985243";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8000";"1803.00";"False";"Online"
"20067";"db3d7c70-345a-4334-8eb8-c6f658f1eb34";"985242";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8000";"1906.00";"False";"Online"
"20065";"db3c612e-0f57-41fd-bc89-29d65acc7a8f";"985241";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8192";"807.00";"False";"Online"
"20065";"db3c612e-0f57-41fd-bc89-29d65acc7a8f";"985240";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8192";"100.00";"True";"Online"
"20065";"db3c612e-0f57-41fd-bc89-29d65acc7a8f";"985239";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8192";"797.00";"False";"Online"
"20064";"dc71c9c0-e941-4e75-b61a-03b0bc89bdc7";"985238";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8192";"807.00";"False";"Online"
"20064";"dc71c9c0-e941-4e75-b61a-03b0bc89bdc7";"985237";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8192";"100.00";"True";"Online"
"20064";"dc71c9c0-e941-4e75-b61a-03b0bc89bdc7";"985236";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8192";"735.00";"False";"Online"
"20062";"dc696c15-929a-434d-8223-eb7c55a79a53";"985235";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"540.00";"False";"Online"
"20062";"dc696c15-929a-434d-8223-eb7c55a79a53";"985234";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"491.00";"False";"Online"
"20062";"dc696c15-929a-434d-8223-eb7c55a79a53";"985233";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"100.00";"True";"Online"
"20061";"db2034a1-c25b-459a-bafe-32c1bafcf911";"985232";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1000";"140.00";"False";"Online"
"20061";"db2034a1-c25b-459a-bafe-32c1bafcf911";"985231";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1000";"1050.00";"False";"Online"
"20061";"db2034a1-c25b-459a-bafe-32c1bafcf911";"985230";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1000";"1106.00";"False";"Online"
"20060";"db2021c9-6a1a-4713-bfe0-69bd880e8734";"985229";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"496.00";"False";"Online"
"20060";"db2021c9-6a1a-4713-bfe0-69bd880e8734";"985228";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"310.00";"False";"Online"
"20060";"db2021c9-6a1a-4713-bfe0-69bd880e8734";"985227";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"517.00";"False";"Online"
"20059";"da6816f5-c9d0-4afb-a839-d9fa50de2d9f";"985226";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8000";"1906.00";"False";"Online"
"20059";"da6816f5-c9d0-4afb-a839-d9fa50de2d9f";"985225";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8000";"1857.00";"False";"Online"
"20059";"da6816f5-c9d0-4afb-a839-d9fa50de2d9f";"985224";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8000";"140.00";"False";"Online"
"20058";"dc566694-9d5c-4858-a6a5-e670cc94f2f9";"985223";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"8192";"100.00";"True";"Online"
"20058";"dc566694-9d5c-4858-a6a5-e670cc94f2f9";"985222";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"8192";"705.00";"False";"Online"
"20058";"dc566694-9d5c-4858-a6a5-e670cc94f2f9";"985221";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"8192";"784.00";"False";"Online"
"20056";"dad3486f-723a-4d20-a0fd-7ebb963f7edb";"985220";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"1506.00";"False";"Online"
"20056";"dad3486f-723a-4d20-a0fd-7ebb963f7edb";"985219";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"512";"140.00";"False";"Online"
"20056";"dad3486f-723a-4d20-a0fd-7ebb963f7edb";"985218";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"512";"1401.00";"False";"Online"
"20055";"da434c0d-43a0-4a8c-b22d-6557048b0db0";"985217";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"100.00";"True";"Online"
"20055";"da434c0d-43a0-4a8c-b22d-6557048b0db0";"985216";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"461.00";"False";"Online"
"20055";"da434c0d-43a0-4a8c-b22d-6557048b0db0";"985215";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"487.00";"False";"Online"
"20052";"dacadf72-c458-4d7a-87e8-e2c2b45a77bd";"985214";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"2048";"665.00";"False";"Online"
"20052";"dacadf72-c458-4d7a-87e8-e2c2b45a77bd";"985213";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"2048";"300.00";"False";"Online"
"20052";"dacadf72-c458-4d7a-87e8-e2c2b45a77bd";"985212";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"2048";"677.00";"False";"Online"
"20050";"da20cb6c-a06f-4374-8047-35899efdbc72";"985211";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"380.00";"False";"Online"
"20050";"da20cb6c-a06f-4374-8047-35899efdbc72";"985210";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"389.00";"False";"Online"
"20050";"da20cb6c-a06f-4374-8047-35899efdbc72";"985209";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"260.00";"False";"Online"
"20048";"da013db4-f5b8-4643-a767-bf6747037e91";"985208";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"1024";"647.00";"False";"Online"
"20048";"da013db4-f5b8-4643-a767-bf6747037e91";"985207";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"1024";"100.00";"True";"Online"
"20048";"da013db4-f5b8-4643-a767-bf6747037e91";"985206";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"1024";"644.00";"False";"Online"
"20047";"da895eb3-3d75-4624-be61-30539ba803a7";"985205";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"4096";"100.00";"True";"Online"
"20047";"da895eb3-3d75-4624-be61-30539ba803a7";"985204";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"4096";"586.00";"False";"Online"
"20047";"da895eb3-3d75-4624-be61-30539ba803a7";"985203";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"4096";"596.00";"False";"Online"
"20045";"da74ecc8-ff8f-4ead-965d-1d2b982e0bd2";"985202";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"4096";"567.00";"False";"Online"
"20045";"da74ecc8-ff8f-4ead-965d-1d2b982e0bd2";"985201";"fr-fr";"100.00";"None";"GOLD";"Functional - Used";"MacBook";"Apple";"MacBook Pro";"4096";"100.00";"True";"Online"
"20045";"da74ecc8-ff8f-4ead-965d-1d2b982e0bd2";"985200";"fr-fr";"100.00";"None";"PLATINUM";"Functional - Good";"MacBook";"Apple";"MacBook Pro";"4096";"518.00";"False";"Online"
"20044";"d9ee10c2-90e5-4518-a472-d9552d684673";"985199";"fr-fr";"100.00";"None";"DIAMOND";"Functional - Flawless";"MacBook";"Apple";"MacBook Pro";"512";"429.00";"False";"Online"
